Run ID,Display Name,Persona ID,Turn Number,Question,User Message,Assistant Response,Predicted Outcome,Session Eligibility Outcome,Checkpoint Correct
benchmark_openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,F011,1,Opening,I need help from bellingham washington to olympia washington for chemo olympia 4 days around 4 days,"I’m glad you reached out. To see whether we can help with this flight, could you tell me the date of your next chemotherapy appointment in Olympia?",Insufficient Information,Insufficient Information,
benchmark_openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,F011,2,Question 1,Chemotherapy infusions,Got it. Is your next trip from Bellingham to Olympia at least five business days from today?,Insufficient Information,Insufficient Information,
benchmark_openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,F011,3,Question 2,Not dv,"Thanks for letting me know this isn’t a domestic-violence situation.

To be sure a volunteer pilot flight could work for you, could you tell me if you are able to:

• step up into a small airplane,  
• move into the seat on your own, and  
• sit upright with a seatbelt during the flight?

Let me know yes or no, and feel free to add any details.",Insufficient Information,Insufficient Information,
benchmark_openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,F011,4,Question 3,Bellingham to olympia,"Thanks. To be sure a volunteer pilot has enough notice, will your next trip from Bellingham to Olympia take place five or more business days from today? (Yes / No / Not sure)",Insufficient Information,Insufficient Information,
benchmark_openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,F011,5,Question 4,4 days,"I’m sorry—we’re not able to arrange a volunteer-pilot flight with only four business days’ notice. Angel Flight West requires at least five business days to coordinate this type of trip.

Because of the short timeline, this trip does not qualify for our service. You might still find assistance through the Air Care Alliance, a nationwide directory of charitable flight groups. Their website is www.aircarealliance.org or you can call 888-260-9707.

I know travel for chemotherapy is stressful, and I wish you the very best with your upcoming treatment. If a future trip gives you five or more business days of lead time, please feel free to reach out again.",Ineligible,Ineligible,
benchmark_openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,F011,6,Question 5,Slow on stairs,"Thank you for sharing that. Even if you’re simply slow on stairs, the main barrier right now is still the short four-business-day timeline. Angel Flight West volunteer-pilot flights need at least five business days’ notice, so this particular trip remains outside our guidelines.

If you have future chemotherapy trips with a bit more advance notice, please reach out again—we’d be happy to see if they might fit. For this week’s travel, you may want to check the Air Care Alliance (www.aircarealliance.org  |  888-260-9707) to see whether another group can help.

I wish you the very best with your upcoming treatment.",Ineligible,Ineligible,
benchmark_openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,F011,7,Question 6,No inflight care,"Thank you for the added details. Unfortunately, the four-business-day notice is still too short for us to arrange a volunteer-pilot flight. Our minimum lead time is five business days, so this particular trip remains outside Angel Flight West’s guidelines.

If you have future chemotherapy appointments with at least five business days of notice, please reach out and we’ll be glad to screen the trip again. For immediate help you may wish to contact the Air Care Alliance (www.aircarealliance.org  |  888-260-9707) for other charitable flight options.

Wishing you the very best with your treatment and travel.",Ineligible,Ineligible,
benchmark_openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,F011,8,Question 7,Alone,"I understand—thank you for letting me know you would be traveling alone. Because the trip is still just four business days away, it remains outside Angel Flight West’s minimum-notice guideline, so we’re unable to help with this particular flight.

For urgent travel, you may wish to contact the Air Care Alliance, a nationwide directory of charitable flight groups:
• aircarealliance.org
• 888-260-9707

If you have future chemotherapy trips with at least five business days of notice, please reach out again and we can re-evaluate. Wishing you safe and comfortable travel and the very best with your treatment.",Ineligible,Ineligible,
benchmark_openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,F011,9,Question 8,Ssdi only,"I understand that you rely on SSDI income, which certainly shows financial need. Unfortunately, the minimum-notice rule still applies: volunteer-pilot flights must be requested at least five business days in advance. Because your trip is only four business days away, we aren’t able to help with this particular flight.

For last-minute assistance you may want to contact the Air Care Alliance, which lists other charitable aviation groups that sometimes have shorter timelines:
• aircarealliance.org
• 888-260-9707

If you schedule future chemotherapy trips with five or more business days of notice, please reach out again and we’ll be glad to review them. Wishing you safe travel and the very best with your treatment.",Ineligible,Ineligible,
benchmark_openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,F013,1,Opening,I need help from carson city nevada to reno nevada for ent reno tomorrow around tomorrow,"I’m sorry—because Carson City and Reno are so close to one another, this trip is considered within normal driving distance and doesn’t meet our minimum distance for a flight. Angel Flight West is therefore unable to help with this particular trip.

I know that’s disappointing. If you’d like to explore other charitable transportation options, you might look at the Air Care Alliance (aircarealliance.org) directory of organizations.

If you have questions about a longer-distance medical trip in the future, please feel free to reach out.",Ineligible,Ineligible,
benchmark_openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,F013,2,Question 1,Ent specialist,"I understand you need to see an ENT specialist in Reno. Because Carson City and Reno are only about 30-40 miles apart, the trip is within normal driving distance and falls outside Angel Flight West’s service guidelines for a flight. I’m sorry we can’t assist on this occasion.

If you’re looking for other transportation help, the Air Care Alliance directory (aircarealliance.org) lists many nonprofit programs you can explore.

If you ever have a longer-distance medical trip, feel free to reach back out and we’ll gladly see if we can help.",Ineligible,Ineligible,
